server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_5,22:36:00,22:36:30,865.21,133.90,
server_5,22:36:10,22:36:40,933.90,133.90,
server_5,22:36:20,22:36:50,933.90,133.90,
server_5,22:36:30,22:37:00,933.90,157.57,
server_5,22:36:40,22:37:10,1787.46,501.48,
server_5,22:36:50,22:37:20,1787.46,8971.30,Disk thrash suspected
server_5,22:37:00,22:37:30,4404.28,8971.30,Network flood + Disk thrash suspected
server_5,22:37:10,22:37:40,4404.28,8971.30,Network flood + Disk thrash suspected
server_5,22:37:20,22:37:50,4404.28,1512.76,Possible DDoS
server_5,22:37:30,22:38:00,984.38,128.36,
server_5,22:37:40,22:38:10,721.45,99.04,
server_5,22:37:50,22:38:20,1988.67,9188.10,Disk thrash suspected
server_5,22:38:00,22:38:30,1988.67,9188.10,Disk thrash suspected
server_5,22:38:10,22:38:40,3617.48,9188.10,Network flood + Disk thrash suspected
server_5,22:38:20,22:38:50,3617.48,1083.82,Possible DDoS
server_5,22:38:30,22:39:00,11314.27,1083.82,Possible DDoS
server_5,22:38:40,22:39:10,11314.27,3356.51,Network flood + Disk thrash suspected
server_5,22:38:50,22:39:20,11314.27,9993.68,Network flood + Disk thrash suspected
server_5,22:39:00,22:39:30,949.88,9993.68,Disk thrash suspected
server_5,22:39:10,22:39:40,949.88,9993.68,Disk thrash suspected
server_5,22:39:20,22:39:50,14788.97,111.57,Possible DDoS
server_5,22:39:30,22:40:00,14788.97,7421.37,Network flood + Disk thrash suspected
server_5,22:39:40,22:40:10,14788.97,7421.37,Network flood + Disk thrash suspected
server_5,22:39:50,22:40:20,967.65,7421.37,Disk thrash suspected
server_5,22:40:00,22:40:30,12106.23,162.13,Possible DDoS
server_5,22:40:10,22:40:40,12106.23,162.13,Possible DDoS
server_5,22:40:20,22:40:50,12106.23,5885.89,Network flood + Disk thrash suspected
server_5,22:40:30,22:41:00,904.15,7518.96,Disk thrash suspected
server_5,22:40:40,22:41:10,904.15,7518.96,Disk thrash suspected
server_5,22:40:50,22:41:20,726.71,7518.96,Disk thrash suspected
server_5,22:41:00,22:41:30,544.67,7146.06,Disk thrash suspected
server_5,22:41:10,22:41:40,3153.03,7146.06,Disk thrash suspected
server_5,22:41:20,22:41:50,10023.86,758.49,Possible DDoS
server_5,22:41:30,22:42:00,10023.86,758.49,Possible DDoS
server_5,22:41:40,22:42:10,10023.86,1240.84,Possible DDoS
server_5,22:41:50,22:42:20,1309.83,1569.23,Disk thrash suspected
server_5,22:42:00,22:42:30,13374.32,1569.23,Network flood + Disk thrash suspected
server_5,22:42:10,22:42:40,13374.32,1569.23,Network flood + Disk thrash suspected
server_5,22:42:20,22:42:50,16893.96,187.02,Possible DDoS
server_5,22:42:30,22:43:00,16893.96,139.87,Possible DDoS
server_5,22:42:40,22:43:10,16893.96,3564.63,Network flood + Disk thrash suspected
server_5,22:42:50,22:43:20,1825.36,3564.63,Disk thrash suspected
server_5,22:43:00,22:43:30,1825.36,3564.63,Disk thrash suspected
server_5,22:43:10,22:43:40,872.74,160.15,
server_5,22:43:20,22:43:50,3699.97,736.34,Possible DDoS
server_5,22:43:30,22:44:00,3699.97,736.34,Possible DDoS
server_5,22:43:40,22:44:10,3699.97,736.34,Possible DDoS
server_5,22:43:50,22:44:20,950.24,86.58,
server_5,22:44:00,22:44:30,950.24,86.58,
server_5,22:44:10,22:44:40,735.85,5947.44,Disk thrash suspected
server_5,22:44:20,22:44:50,4885.94,9482.99,Network flood + Disk thrash suspected
server_5,22:44:30,22:45:00,19034.92,9482.99,Network flood + Disk thrash suspected
server_5,22:44:40,22:45:10,19034.92,9482.99,Network flood + Disk thrash suspected
server_5,22:44:50,22:45:20,19034.92,3058.73,Network flood + Disk thrash suspected
server_5,22:45:00,22:45:30,1541.62,9845.51,Disk thrash suspected
server_5,22:45:10,22:45:40,1541.62,9845.51,Disk thrash suspected
server_5,22:45:20,22:45:50,4924.11,9845.51,Network flood + Disk thrash suspected
server_5,22:45:30,22:46:00,4924.11,1917.77,Network flood + Disk thrash suspected
server_5,22:45:40,22:46:10,11466.48,1917.77,Network flood + Disk thrash suspected
server_5,22:45:50,22:46:20,11466.48,1137.46,Possible DDoS
server_5,22:46:00,22:46:30,11466.48,6382.65,Network flood + Disk thrash suspected
server_5,22:46:10,22:46:40,15605.82,6382.65,Network flood + Disk thrash suspected
server_5,22:46:20,22:46:50,15605.82,6382.65,Network flood + Disk thrash suspected
server_5,22:46:30,22:47:00,15605.82,3483.92,Network flood + Disk thrash suspected
server_5,22:46:40,22:47:10,1025.48,3483.92,Disk thrash suspected
server_5,22:46:50,22:47:20,14978.90,103.50,Possible DDoS
server_5,22:47:00,22:47:30,14978.90,103.50,Possible DDoS
server_5,22:47:10,22:47:40,14978.90,108.85,Possible DDoS
server_5,22:47:20,22:47:50,1015.37,108.85,
server_5,22:47:30,22:48:00,11901.93,176.91,Possible DDoS
server_5,22:47:40,22:48:10,11901.93,176.91,Possible DDoS
server_5,22:47:50,22:48:20,11901.93,1735.17,Network flood + Disk thrash suspected
server_5,22:48:00,22:48:30,1369.49,1735.17,Disk thrash suspected
server_5,22:48:10,22:48:40,1369.49,1735.17,Disk thrash suspected
server_5,22:48:20,22:48:50,940.96,145.57,
server_5,22:48:30,22:49:00,1476.21,9594.44,Disk thrash suspected
server_5,22:48:40,22:49:10,1476.21,9594.44,Disk thrash suspected
server_5,22:48:50,22:49:20,1476.21,9594.44,Disk thrash suspected
server_5,22:49:00,22:49:30,18254.93,5789.74,Network flood + Disk thrash suspected
server_5,22:49:10,22:49:40,18254.93,5789.74,Network flood + Disk thrash suspected
server_5,22:49:20,22:49:50,18254.93,1446.62,Possible DDoS
server_5,22:49:30,22:50:00,1019.77,157.37,
server_5,22:49:40,22:50:10,1019.77,6626.10,Disk thrash suspected
server_5,22:49:50,22:50:20,1019.77,6626.10,Disk thrash suspected
server_5,22:50:00,22:50:30,2386.99,6626.10,Disk thrash suspected
server_5,22:50:10,22:50:40,2386.99,3992.06,Disk thrash suspected
server_5,22:50:20,22:50:50,2386.99,9009.29,Disk thrash suspected
server_5,22:50:30,22:51:00,1063.49,9009.29,Disk thrash suspected
server_5,22:50:40,22:51:10,7210.53,9009.29,Network flood + Disk thrash suspected
server_5,22:50:50,22:51:20,7210.53,146.22,Possible DDoS
server_5,22:51:00,22:51:30,7210.53,1076.57,Possible DDoS
server_5,22:51:10,22:51:40,1097.03,1076.57,
server_5,22:51:20,22:51:50,1097.03,1076.57,
server_5,22:51:30,22:52:00,1002.08,3941.12,Disk thrash suspected
server_5,22:51:40,22:52:10,1002.08,3941.12,Disk thrash suspected
server_5,22:51:50,22:52:20,1002.08,3941.12,Disk thrash suspected
server_6,20:52:00,20:52:30,682.57,3402.34,Disk thrash suspected
server_6,20:52:10,20:52:40,782.85,113.58,
server_6,20:52:20,20:52:50,2972.86,1060.29,
server_6,20:52:30,20:53:00,2972.86,1060.29,
server_6,20:52:40,20:53:10,2972.86,1060.29,
server_6,20:52:50,20:53:20,935.79,5953.43,Disk thrash suspected
server_6,20:53:00,20:53:30,935.79,5953.43,Disk thrash suspected
server_6,20:53:10,20:53:40,714.73,5953.43,Disk thrash suspected
server_6,20:53:20,20:53:50,3803.49,1313.77,Possible DDoS
server_6,20:53:30,20:54:00,3803.49,4833.92,Network flood + Disk thrash suspected
server_6,20:53:40,20:54:10,3803.49,4833.92,Network flood + Disk thrash suspected
server_6,20:53:50,20:54:20,882.87,4833.92,Disk thrash suspected
server_6,20:54:00,20:54:30,882.87,196.22,
server_6,20:54:10,20:54:40,1526.55,601.02,
server_6,20:54:20,20:54:50,1526.55,5390.59,Disk thrash suspected
server_6,20:54:30,20:55:00,3775.00,5390.59,Network flood + Disk thrash suspected
server_6,20:54:40,20:55:10,3775.00,5390.59,Network flood + Disk thrash suspected
server_6,20:54:50,20:55:20,3775.00,937.85,Possible DDoS
server_6,20:55:00,20:55:30,1007.31,163.55,
server_6,20:55:10,20:55:40,1007.31,163.55,
server_6,20:55:20,20:55:50,855.25,163.55,
server_6,20:55:30,20:56:00,1033.52,159.88,
server_6,20:55:40,20:56:10,1033.52,7918.37,Disk thrash suspected
server_6,20:55:50,20:56:20,5644.14,7918.37,Network flood + Disk thrash suspected
server_6,20:56:00,20:56:30,5644.14,7918.37,Network flood + Disk thrash suspected
server_6,20:56:10,20:56:40,5644.14,4033.80,Network flood + Disk thrash suspected
server_6,20:56:20,20:56:50,3787.94,4033.80,Network flood + Disk thrash suspected
server_6,20:56:30,20:57:00,3787.94,4671.64,Network flood + Disk thrash suspected
server_6,20:56:40,20:57:10,13721.20,4671.64,Network flood + Disk thrash suspected
server_6,20:56:50,20:57:20,13721.20,4671.64,Network flood + Disk thrash suspected
server_6,20:57:00,20:57:30,13721.20,1399.85,Possible DDoS
server_6,20:57:10,20:57:40,3351.49,1399.85,Possible DDoS
server_6,20:57:20,20:57:50,3351.49,1399.85,Possible DDoS
server_6,20:57:30,20:58:00,977.32,89.57,
server_6,20:57:40,20:58:10,977.32,73.68,
server_6,20:57:50,20:58:20,977.32,112.14,
server_6,20:58:00,20:58:30,953.05,5659.60,Disk thrash suspected
server_6,20:58:10,20:58:40,10321.12,5659.60,Network flood + Disk thrash suspected
server_6,20:58:20,20:58:50,10321.12,5659.60,Network flood + Disk thrash suspected
server_6,20:58:30,20:59:00,10321.12,5762.26,Network flood + Disk thrash suspected
server_6,20:58:40,20:59:10,1956.90,5762.26,Disk thrash suspected
server_6,20:58:50,20:59:20,9325.38,5762.26,Network flood + Disk thrash suspected
server_6,20:59:00,20:59:30,9325.38,108.22,Possible DDoS
server_6,20:59:10,20:59:40,9325.38,121.65,Possible DDoS
server_6,20:59:20,20:59:50,13338.45,3216.54,Network flood + Disk thrash suspected
server_6,20:59:30,21:00:00,13338.45,3216.54,Network flood + Disk thrash suspected
server_6,20:59:40,21:00:10,13338.45,3216.54,Network flood + Disk thrash suspected
server_6,20:59:50,21:00:20,4183.74,9661.01,Network flood + Disk thrash suspected
server_6,21:00:00,21:00:30,4183.74,9661.01,Network flood + Disk thrash suspected
server_6,21:00:10,21:00:40,18314.12,9661.01,Network flood + Disk thrash suspected
server_6,21:00:20,21:00:50,18314.12,181.44,Possible DDoS
server_6,21:00:30,21:01:00,18314.12,4093.77,Network flood + Disk thrash suspected
server_6,21:00:40,21:01:10,843.08,4093.77,Disk thrash suspected
server_6,21:00:50,21:01:20,6274.59,4093.77,Network flood + Disk thrash suspected
server_6,21:01:00,21:01:30,6274.59,111.35,Possible DDoS
server_6,21:01:10,21:01:40,14256.05,64.58,Possible DDoS
server_6,21:01:20,21:01:50,14256.05,141.83,Possible DDoS
server_6,21:01:30,21:02:00,14256.05,4144.61,Network flood + Disk thrash suspected
server_6,21:01:40,21:02:10,958.75,4144.61,Disk thrash suspected
server_6,21:01:50,21:02:20,536.04,4144.61,Disk thrash suspected
server_6,21:02:00,21:02:30,803.01,61.48,
server_6,21:02:10,21:02:40,803.01,79.24,
server_6,21:02:20,21:02:50,7351.94,94.87,Possible DDoS
server_6,21:02:30,21:03:00,7351.94,1900.89,Network flood + Disk thrash suspected
server_6,21:02:40,21:03:10,8604.57,7317.95,Network flood + Disk thrash suspected
server_6,21:02:50,21:03:20,8604.57,7317.95,Network flood + Disk thrash suspected
server_6,21:03:00,21:03:30,8604.57,7317.95,Network flood + Disk thrash suspected
server_6,21:03:10,21:03:40,17703.77,4644.82,Network flood + Disk thrash suspected
server_6,21:03:20,21:03:50,17703.77,1662.08,Network flood + Disk thrash suspected
server_6,21:03:30,21:04:00,17703.77,1662.08,Network flood + Disk thrash suspected
server_6,21:03:40,21:04:10,8210.04,1238.61,Possible DDoS
server_6,21:03:50,21:04:20,3923.91,1238.61,Possible DDoS
server_6,21:04:00,21:04:30,3923.91,1238.61,Possible DDoS
server_6,21:04:10,21:04:40,3789.39,5179.98,Network flood + Disk thrash suspected
server_6,21:04:20,21:04:50,18760.50,5179.98,Network flood + Disk thrash suspected
server_6,21:04:30,21:05:00,18760.50,5179.98,Network flood + Disk thrash suspected
server_6,21:04:40,21:05:10,18760.50,8330.18,Network flood + Disk thrash suspected
server_6,21:04:50,21:05:20,4902.22,8330.18,Network flood + Disk thrash suspected
server_6,21:05:00,21:05:30,4902.22,8330.18,Network flood + Disk thrash suspected
server_6,21:05:10,21:05:40,4902.22,3263.21,Network flood + Disk thrash suspected
server_6,21:05:20,21:05:50,993.65,3263.21,Disk thrash suspected
server_6,21:05:30,21:06:00,11618.70,3263.21,Network flood + Disk thrash suspected
server_6,21:05:40,21:06:10,11618.70,4426.67,Network flood + Disk thrash suspected
server_6,21:05:50,21:06:20,11618.70,4426.67,Network flood + Disk thrash suspected
server_6,21:06:00,21:06:30,887.35,4426.67,Disk thrash suspected
server_6,21:06:10,21:06:40,887.35,103.45,
server_6,21:06:20,21:06:50,18948.97,111.62,Possible DDoS
server_6,21:06:30,21:07:00,18948.97,5782.61,Network flood + Disk thrash suspected
server_6,21:06:40,21:07:10,18948.97,6286.27,Network flood + Disk thrash suspected
server_6,21:06:50,21:07:20,16265.53,6286.27,Network flood + Disk thrash suspected
server_6,21:07:00,21:07:30,16265.53,6286.27,Network flood + Disk thrash suspected
server_6,21:07:10,21:07:40,16265.53,4213.95,Network flood + Disk thrash suspected
server_6,21:07:20,21:07:50,16903.41,4213.95,Network flood + Disk thrash suspected
server_6,21:07:30,21:08:00,16903.41,3923.92,Network flood + Disk thrash suspected
server_6,21:07:40,21:08:10,16903.41,1156.21,Possible DDoS
server_6,21:07:50,21:08:20,13064.06,1156.21,Possible DDoS
server_6,21:08:00,21:08:30,2634.21,1156.21,
server_6,21:08:10,21:08:40,937.25,118.30,
server_6,21:08:20,21:08:50,937.25,118.30,
server_6,21:08:30,21:09:00,1557.64,736.67,
server_6,21:08:40,21:09:10,18806.62,736.67,Possible DDoS
server_6,21:08:50,21:09:20,18806.62,5879.61,Network flood + Disk thrash suspected
server_6,21:09:00,21:09:30,18806.62,5879.61,Network flood + Disk thrash suspected
server_6,21:09:10,21:09:40,962.24,5879.61,Disk thrash suspected
server_6,21:09:20,21:09:50,962.24,3861.05,Disk thrash suspected
server_6,21:09:30,21:10:00,962.24,8619.57,Disk thrash suspected
server_6,21:09:40,21:10:10,809.50,8619.57,Disk thrash suspected
server_6,21:09:50,21:10:20,847.64,8619.57,Disk thrash suspected
server_6,21:10:00,21:10:30,19849.36,1745.08,Network flood + Disk thrash suspected
server_6,21:10:10,21:10:40,19849.36,1745.08,Network flood + Disk thrash suspected
server_6,21:10:20,21:10:50,19849.36,3653.46,Network flood + Disk thrash suspected
server_6,21:10:30,21:11:00,12642.23,3653.46,Network flood + Disk thrash suspected
server_6,21:10:40,21:11:10,915.17,3653.46,Disk thrash suspected
server_6,21:10:50,21:11:20,7611.26,4429.08,Network flood + Disk thrash suspected
server_6,21:11:00,21:11:30,7611.26,4429.08,Network flood + Disk thrash suspected
server_6,21:11:10,21:11:40,7611.26,5624.35,Network flood + Disk thrash suspected
server_6,21:11:20,21:11:50,4869.68,5624.35,Network flood + Disk thrash suspected
server_6,21:11:30,21:12:00,623.32,5624.35,Disk thrash suspected
server_6,21:11:40,21:12:10,711.67,4444.33,Disk thrash suspected
server_6,21:11:50,21:12:20,2594.79,4251.93,Disk thrash suspected
server_6,21:12:00,21:12:30,2594.79,1229.81,
server_6,21:12:10,21:12:40,10786.45,1229.81,Possible DDoS
server_6,21:12:20,21:12:50,10786.45,138.25,Possible DDoS
server_6,21:12:30,21:13:00,10786.45,138.25,Possible DDoS
server_6,21:12:40,21:13:10,1040.10,148.97,
server_6,21:12:50,21:13:20,1040.10,148.97,
server_6,21:13:00,21:13:30,19770.76,7269.94,Network flood + Disk thrash suspected
server_6,21:13:10,21:13:40,19770.76,7269.94,Network flood + Disk thrash suspected
server_6,21:13:20,21:13:50,19770.76,7269.94,Network flood + Disk thrash suspected
server_6,21:13:30,21:14:00,13846.15,84.47,Possible DDoS
server_6,21:13:40,21:14:10,13846.15,80.27,Possible DDoS
server_6,21:13:50,21:14:20,863.74,63.75,
server_6,21:14:00,21:14:30,601.77,53.75,
server_6,21:14:10,21:14:40,516.19,103.19,
server_6,21:14:20,21:14:50,524.08,103.19,
server_6,21:14:30,21:15:00,17577.47,7847.02,Network flood + Disk thrash suspected
server_6,21:14:40,21:15:10,17577.47,7847.02,Network flood + Disk thrash suspected
server_6,21:14:50,21:15:20,17577.47,7847.02,Network flood + Disk thrash suspected
server_6,21:15:00,21:15:30,14706.98,1283.81,Possible DDoS
server_6,21:15:10,21:15:40,14706.98,1283.81,Possible DDoS
server_6,21:15:20,21:15:50,19886.98,1283.81,Possible DDoS
server_6,21:15:30,21:16:00,19886.98,7475.48,Network flood + Disk thrash suspected
server_6,21:15:40,21:16:10,19886.98,7475.48,Network flood + Disk thrash suspected
server_6,21:15:50,21:16:20,4632.31,7475.48,Network flood + Disk thrash suspected
server_6,21:16:00,21:16:30,13221.97,5689.66,Network flood + Disk thrash suspected
server_6,21:16:10,21:16:40,13221.97,684.12,Possible DDoS
server_6,21:16:20,21:16:50,13221.97,684.12,Possible DDoS
server_6,21:16:30,21:17:00,9200.45,103.28,Possible DDoS
server_6,21:16:40,21:17:10,9917.80,191.22,Possible DDoS
server_6,21:16:50,21:17:20,9917.80,191.22,Possible DDoS
server_6,21:17:00,21:17:30,11848.13,191.22,Possible DDoS
server_6,21:17:10,21:17:40,11848.13,818.20,Possible DDoS
server_6,21:17:20,21:17:50,11848.13,1797.74,Network flood + Disk thrash suspected
server_6,21:17:30,21:18:00,2735.68,1797.74,Disk thrash suspected
server_6,21:17:40,21:18:10,2699.84,1832.81,Disk thrash suspected
server_6,21:17:50,21:18:20,1982.62,1832.81,Disk thrash suspected
server_6,21:18:00,21:18:30,1982.62,1832.81,Disk thrash suspected
server_6,21:18:10,21:18:40,949.37,126.50,
server_6,21:18:20,21:18:50,948.55,126.50,
server_6,21:18:30,21:19:00,2172.01,1717.93,Disk thrash suspected
server_6,21:18:40,21:19:10,3900.37,1717.93,Network flood + Disk thrash suspected
server_6,21:18:50,21:19:20,3900.37,1717.93,Network flood + Disk thrash suspected
server_6,21:19:00,21:19:30,3900.37,1090.57,Possible DDoS
server_6,21:19:10,21:19:40,999.31,136.81,
server_6,21:19:20,21:19:50,946.81,136.81,
server_6,21:19:30,21:20:00,12026.65,136.81,Possible DDoS
server_6,21:19:40,21:20:10,12026.65,148.91,Possible DDoS
server_6,21:19:50,21:20:20,12026.65,148.91,Possible DDoS
server_6,21:20:00,21:20:30,10784.57,3723.57,Network flood + Disk thrash suspected
server_6,21:20:10,21:20:40,10784.57,3723.57,Network flood + Disk thrash suspected
server_6,21:20:20,21:20:50,2115.06,5881.77,Disk thrash suspected
server_6,21:20:30,21:21:00,2115.06,5881.77,Disk thrash suspected
server_6,21:20:40,21:21:10,1203.37,5881.77,Disk thrash suspected
server_6,21:20:50,21:21:20,1203.37,699.29,
server_6,21:21:00,21:21:30,1203.37,699.29,
server_6,21:21:10,21:21:40,19844.23,1723.77,Network flood + Disk thrash suspected
server_6,21:21:20,21:21:50,19844.23,1723.77,Network flood + Disk thrash suspected
server_6,21:21:30,21:22:00,19844.23,1723.77,Network flood + Disk thrash suspected
server_6,21:21:40,21:22:10,2749.55,1643.74,Disk thrash suspected
server_6,21:21:50,21:22:20,2749.55,1643.74,Disk thrash suspected
server_6,21:22:00,21:22:30,7955.57,634.82,Possible DDoS
server_6,21:22:10,21:22:40,7955.57,634.82,Possible DDoS
server_6,21:22:20,21:22:50,7955.57,140.44,Possible DDoS
server_6,21:22:30,21:23:00,960.06,95.98,
server_6,21:22:40,21:23:10,1015.50,8360.00,Disk thrash suspected
server_6,21:22:50,21:23:20,1015.50,8360.00,Disk thrash suspected
server_6,21:23:00,21:23:30,1015.50,8360.00,Disk thrash suspected
server_6,21:23:10,21:23:40,880.34,146.82,
server_6,21:23:20,21:23:50,644.70,8087.49,Disk thrash suspected
server_6,21:23:30,21:24:00,884.45,8087.49,Disk thrash suspected
server_6,21:23:40,21:24:10,898.84,8087.49,Disk thrash suspected
server_6,21:23:50,21:24:20,987.66,5242.01,Disk thrash suspected
server_6,21:24:00,21:24:30,1008.50,9352.93,Disk thrash suspected
server_6,21:24:10,21:24:40,1008.50,9352.93,Disk thrash suspected
server_6,21:24:20,21:24:50,3372.74,9352.93,Network flood + Disk thrash suspected
server_6,21:24:30,21:25:00,3372.74,1219.58,Possible DDoS
server_6,21:24:40,21:25:10,3372.74,1219.58,Possible DDoS
server_6,21:24:50,21:25:20,434.52,81.82,
server_6,21:25:00,21:25:30,1059.81,563.99,
server_6,21:25:10,21:25:40,1059.81,7877.98,Disk thrash suspected
server_6,21:25:20,21:25:50,3214.11,7877.98,Network flood + Disk thrash suspected
server_6,21:25:30,21:26:00,4125.59,7877.98,Network flood + Disk thrash suspected
server_6,21:25:40,21:26:10,18604.58,1905.06,Network flood + Disk thrash suspected
server_6,21:25:50,21:26:20,18604.58,1905.06,Network flood + Disk thrash suspected
server_6,21:26:00,21:26:30,18604.58,159.20,Possible DDoS
server_6,21:26:10,21:26:40,12260.45,9193.16,Network flood + Disk thrash suspected
server_6,21:26:20,21:26:50,2198.44,9193.16,Disk thrash suspected
server_6,21:26:30,21:27:00,3840.98,9193.16,Network flood + Disk thrash suspected
server_6,21:26:40,21:27:10,6852.27,7001.28,Network flood + Disk thrash suspected
server_6,21:26:50,21:27:20,18570.62,5575.39,Network flood + Disk thrash suspected
server_6,21:27:00,21:27:30,18570.62,5575.39,Network flood + Disk thrash suspected
server_6,21:27:10,21:27:40,18570.62,5575.39,Network flood + Disk thrash suspected
server_6,21:27:20,21:27:50,15291.88,5496.72,Network flood + Disk thrash suspected
server_6,21:27:30,21:28:00,15291.88,91.98,Possible DDoS
server_6,21:27:40,21:28:10,652.07,96.44,
server_6,21:27:50,21:28:20,1031.48,129.42,
server_6,21:28:00,21:28:30,4391.50,1557.32,Network flood + Disk thrash suspected
server_6,21:28:10,21:28:40,4391.50,5088.72,Network flood + Disk thrash suspected
server_6,21:28:20,21:28:50,4391.50,5088.72,Network flood + Disk thrash suspected
server_6,21:28:30,21:29:00,9782.78,5088.72,Network flood + Disk thrash suspected
server_6,21:28:40,21:29:10,9782.78,151.47,Possible DDoS
server_6,21:28:50,21:29:20,9782.78,151.47,Possible DDoS
server_6,21:29:00,21:29:30,1855.58,650.44,
server_6,21:29:10,21:29:40,1855.58,650.44,
server_6,21:29:20,21:29:50,18530.46,673.23,Possible DDoS
server_6,21:29:30,21:30:00,18530.46,3619.73,Network flood + Disk thrash suspected
server_6,21:29:40,21:30:10,18530.46,8885.72,Network flood + Disk thrash suspected
server_6,21:29:50,21:30:20,996.96,8885.72,Disk thrash suspected
server_6,21:30:00,21:30:30,6052.95,8885.72,Network flood + Disk thrash suspected
server_6,21:30:10,21:30:40,6052.95,153.50,Possible DDoS
server_6,21:30:20,21:30:50,6052.95,153.50,Possible DDoS
server_6,21:30:30,21:31:00,982.58,100.83,
server_6,21:30:40,21:31:10,982.58,110.86,
server_6,21:30:50,21:31:20,896.76,5337.75,Disk thrash suspected
server_6,21:31:00,21:31:30,896.76,5337.75,Disk thrash suspected
server_6,21:31:10,21:31:40,896.76,5337.75,Disk thrash suspected
server_6,21:31:20,21:31:50,875.79,154.42,
server_6,21:31:30,21:32:00,875.79,6588.51,Disk thrash suspected
server_6,21:31:40,21:32:10,2188.89,6588.51,Disk thrash suspected
server_6,21:31:50,21:32:20,2188.89,8922.13,Disk thrash suspected
server_6,21:32:00,21:32:30,2188.89,8922.13,Disk thrash suspected
server_6,21:32:10,21:32:40,873.38,8922.13,Disk thrash suspected
server_6,21:32:20,21:32:50,951.79,128.82,
server_6,21:32:30,21:33:00,951.79,4046.80,Disk thrash suspected
server_6,21:32:40,21:33:10,951.79,4046.80,Disk thrash suspected
server_6,21:32:50,21:33:20,1778.13,4046.80,Disk thrash suspected
server_6,21:33:00,21:33:30,1778.13,5594.38,Disk thrash suspected
server_6,21:33:10,21:33:40,1778.13,6633.37,Disk thrash suspected
server_6,21:33:20,21:33:50,825.34,6633.37,Disk thrash suspected
server_6,21:33:30,21:34:00,825.34,6732.06,Disk thrash suspected
server_6,21:33:40,21:34:10,919.26,6732.06,Disk thrash suspected
server_6,21:33:50,21:34:20,919.26,6732.06,Disk thrash suspected
server_6,21:34:00,21:34:30,3135.13,1893.76,Disk thrash suspected
server_6,21:34:10,21:34:40,12907.32,1893.76,Network flood + Disk thrash suspected
server_6,21:34:20,21:34:50,12907.32,1893.76,Network flood + Disk thrash suspected
server_6,21:34:30,21:35:00,12907.32,524.17,Possible DDoS
server_6,21:34:40,21:35:10,4768.37,524.17,Possible DDoS
server_6,21:34:50,21:35:20,963.19,127.68,
server_6,21:35:00,21:35:30,963.19,5893.16,Disk thrash suspected
server_6,21:35:10,21:35:40,880.83,5893.16,Disk thrash suspected
server_6,21:35:20,21:35:50,880.83,5893.16,Disk thrash suspected
server_6,21:35:30,21:36:00,9474.78,179.92,Possible DDoS
server_6,21:35:40,21:36:10,9474.78,679.30,Possible DDoS
server_6,21:35:50,21:36:20,9474.78,1334.40,Possible DDoS
server_6,21:36:00,21:36:30,3659.44,9634.79,Network flood + Disk thrash suspected
server_6,21:36:10,21:36:40,3520.34,9634.79,Network flood + Disk thrash suspected
server_6,21:36:20,21:36:50,13851.97,9634.79,Network flood + Disk thrash suspected
server_6,21:36:30,21:37:00,13851.97,145.49,Possible DDoS
server_6,21:36:40,21:37:10,13851.97,145.49,Possible DDoS
server_6,21:36:50,21:37:20,868.35,104.55,
server_6,21:37:00,21:37:30,6001.18,166.40,Possible DDoS
server_6,21:37:10,21:37:40,17978.24,1884.50,Network flood + Disk thrash suspected
server_6,21:37:20,21:37:50,17978.24,1884.50,Network flood + Disk thrash suspected
server_6,21:37:30,21:38:00,17978.24,1884.50,Network flood + Disk thrash suspected
server_6,21:37:40,21:38:10,12622.79,695.95,Possible DDoS
server_6,21:37:50,21:38:20,10653.70,695.95,Possible DDoS
server_6,21:38:00,21:38:30,13224.67,189.50,Possible DDoS
server_6,21:38:10,21:38:40,13224.67,189.50,Possible DDoS
server_6,21:38:20,21:38:50,13224.67,944.16,Possible DDoS
server_6,21:38:30,21:39:00,2690.08,944.16,
server_6,21:38:40,21:39:10,2690.08,1377.60,
server_6,21:38:50,21:39:20,15420.45,1377.60,Possible DDoS
server_6,21:39:00,21:39:30,15671.76,1377.60,Possible DDoS
server_6,21:39:10,21:39:40,15671.76,188.73,Possible DDoS
server_6,21:39:20,21:39:50,15671.76,8879.46,Network flood + Disk thrash suspected
server_6,21:39:30,21:40:00,3247.37,8879.46,Network flood + Disk thrash suspected
server_6,21:39:40,21:40:10,3247.37,8879.46,Network flood + Disk thrash suspected
server_6,21:39:50,21:40:20,3247.37,8377.26,Network flood + Disk thrash suspected
server_6,21:40:00,21:40:30,872.78,8377.26,Disk thrash suspected
server_6,21:40:10,21:40:40,582.70,7493.67,Disk thrash suspected
server_6,21:40:20,21:40:50,582.70,81.95,
server_6,21:40:30,21:41:00,453.88,81.95,
server_6,21:40:40,21:41:10,4261.36,624.74,Possible DDoS
server_6,21:40:50,21:41:20,15794.87,624.74,Possible DDoS
server_6,21:41:00,21:41:30,15794.87,733.10,Possible DDoS
server_6,21:41:10,21:41:40,15794.87,1686.30,Network flood + Disk thrash suspected
server_6,21:41:20,21:41:50,9400.97,1686.30,Network flood + Disk thrash suspected
server_6,21:41:30,21:42:00,12881.35,1810.67,Network flood + Disk thrash suspected
server_6,21:41:40,21:42:10,12881.35,1810.67,Network flood + Disk thrash suspected
server_6,21:41:50,21:42:20,14111.38,1810.67,Network flood + Disk thrash suspected
