server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_6,22:50:20,22:50:50,37.85,60.43,
server_6,22:50:30,22:51:00,26.65,73.83,
server_6,22:50:40,22:51:10,47.68,60.75,
server_6,22:50:50,22:51:20,51.05,62.60,
server_6,22:51:00,22:51:30,59.53,44.05,
server_6,22:51:10,22:51:40,47.74,50.58,
server_6,22:51:20,22:51:50,44.74,49.71,
server_6,22:51:30,22:52:00,42.68,60.47,
server_6,22:51:40,22:52:10,39.66,64.21,
server_6,22:51:50,22:52:20,34.08,74.02,
server_7,20:52:00,20:52:30,64.75,34.97,
server_7,20:52:10,20:52:40,54.57,40.72,
server_7,20:52:20,20:52:50,50.84,35.66,
server_7,20:52:30,20:53:00,52.23,49.52,
server_7,20:52:40,20:53:10,57.15,46.73,
server_7,20:52:50,20:53:20,57.40,45.24,
server_7,20:53:00,20:53:30,59.78,41.09,
server_7,20:53:10,20:53:40,58.67,48.05,
server_7,20:53:20,20:53:50,64.97,54.49,
server_7,20:53:30,20:54:00,61.05,43.40,
server_7,20:53:40,20:54:10,60.06,37.18,
server_7,20:53:50,20:54:20,55.45,35.58,
server_7,20:54:00,20:54:30,51.85,44.94,
server_7,20:54:10,20:54:40,46.14,46.69,
server_7,20:54:20,20:54:50,41.18,42.33,
server_7,20:54:30,20:55:00,39.40,44.78,
server_7,20:54:40,20:55:10,35.92,48.88,
server_7,20:54:50,20:55:20,49.19,52.26,
server_7,20:55:00,20:55:30,53.60,50.47,
server_7,20:55:10,20:55:40,62.59,49.73,
server_7,20:55:20,20:55:50,55.59,44.80,
server_7,20:55:30,20:56:00,54.15,47.11,
server_7,20:55:40,20:56:10,45.04,43.19,
server_7,20:55:50,20:56:20,51.93,57.31,
server_7,20:56:00,20:56:30,59.67,61.26,
server_7,20:56:10,20:56:40,64.51,60.64,
server_7,20:56:20,20:56:50,48.52,56.79,
server_7,20:56:30,20:57:00,37.76,50.53,
server_7,20:56:40,20:57:10,46.76,45.36,
server_7,20:56:50,20:57:20,54.40,40.85,
server_7,20:57:00,20:57:30,59.21,43.24,
server_7,20:57:10,20:57:40,45.82,55.47,
server_7,20:57:20,20:57:50,47.12,62.31,
server_7,20:57:30,20:58:00,41.68,60.45,
server_7,20:57:40,20:58:10,38.39,61.68,
server_7,20:57:50,20:58:20,44.20,52.36,
server_7,20:58:00,20:58:30,49.22,53.50,
server_7,20:58:10,20:58:40,52.05,40.41,
server_7,20:58:20,20:58:50,53.93,51.99,
server_7,20:58:30,20:59:00,60.67,56.48,
server_7,20:58:40,20:59:10,75.30,72.09,
server_7,20:58:50,20:59:20,76.33,72.49,
server_7,20:59:00,20:59:30,71.12,72.42,
server_7,20:59:10,20:59:40,60.37,56.15,
server_7,20:59:20,20:59:50,48.72,54.14,
server_7,20:59:30,21:00:00,44.84,50.96,
server_7,20:59:40,21:00:10,47.56,55.00,
server_7,20:59:50,21:00:20,48.92,49.69,
server_7,21:00:00,21:00:30,49.47,45.76,
server_7,21:00:10,21:00:40,54.52,51.34,
server_7,21:00:20,21:00:50,67.26,48.68,
server_7,21:00:30,21:01:00,78.53,55.28,CPU spike suspected
server_7,21:00:40,21:01:10,71.16,53.11,
server_7,21:00:50,21:01:20,57.72,55.01,
server_7,21:01:00,21:01:30,51.62,51.73,
server_7,21:01:10,21:01:40,51.85,49.48,
server_7,21:01:20,21:01:50,56.32,39.82,
server_7,21:01:30,21:02:00,50.38,34.51,
server_7,21:01:40,21:02:10,51.60,37.31,
server_7,21:01:50,21:02:20,44.22,42.95,
server_7,21:02:00,21:02:30,55.06,57.78,
server_7,21:02:10,21:02:40,56.24,60.04,
server_7,21:02:20,21:02:50,61.52,61.97,
server_7,21:02:30,21:03:00,54.46,53.56,
server_7,21:02:40,21:03:10,55.71,42.86,
server_7,21:02:50,21:03:20,47.42,42.17,
server_7,21:03:00,21:03:30,39.63,39.48,
server_7,21:03:10,21:03:40,35.46,59.06,
server_7,21:03:20,21:03:50,34.92,68.92,
server_7,21:03:30,21:04:00,40.39,71.08,
server_7,21:03:40,21:04:10,44.02,60.42,
server_7,21:03:50,21:04:20,47.90,48.31,
server_7,21:04:00,21:04:30,40.96,51.19,
server_7,21:04:10,21:04:40,54.25,62.24,
server_7,21:04:20,21:04:50,51.95,64.10,
server_7,21:04:30,21:05:00,66.42,70.10,
server_7,21:04:40,21:05:10,52.91,68.29,
server_7,21:04:50,21:05:20,61.97,76.33,
server_7,21:05:00,21:05:30,49.21,64.61,
server_7,21:05:10,21:05:40,52.04,51.08,
server_7,21:05:20,21:05:50,41.76,36.78,
server_7,21:05:30,21:06:00,62.03,52.19,
server_7,21:05:40,21:06:10,60.63,61.13,
server_7,21:05:50,21:06:20,71.56,74.98,
server_7,21:06:00,21:06:30,61.19,60.53,
server_7,21:06:10,21:06:40,60.76,53.06,
server_7,21:06:20,21:06:50,52.68,46.53,
server_7,21:06:30,21:07:00,47.71,49.34,
server_7,21:06:40,21:07:10,45.23,50.10,
server_7,21:06:50,21:07:20,45.05,63.57,
server_7,21:07:00,21:07:30,43.24,58.27,
server_7,21:07:10,21:07:40,48.14,63.84,
server_7,21:07:20,21:07:50,52.49,58.37,
server_7,21:07:30,21:08:00,61.18,60.76,
server_7,21:07:40,21:08:10,62.27,61.32,
server_7,21:07:50,21:08:20,77.53,41.16,CPU spike suspected
server_7,21:08:00,21:08:30,78.50,46.45,CPU spike suspected
server_7,21:08:10,21:08:40,69.81,38.53,
server_7,21:08:20,21:08:50,53.89,66.86,
server_7,21:08:30,21:09:00,47.67,74.17,
server_7,21:08:40,21:09:10,60.30,68.03,
server_7,21:08:50,21:09:20,56.85,54.87,
server_7,21:09:00,21:09:30,49.88,46.40,
server_7,21:09:10,21:09:40,47.80,62.50,
server_7,21:09:20,21:09:50,52.77,62.69,
server_7,21:09:30,21:10:00,59.10,71.50,
server_7,21:09:40,21:10:10,47.00,60.82,
server_7,21:09:50,21:10:20,50.71,65.52,
server_7,21:10:00,21:10:30,45.08,49.63,
server_7,21:10:10,21:10:40,49.35,51.33,
server_7,21:10:20,21:10:50,46.32,40.30,
server_7,21:10:30,21:11:00,45.86,49.23,
server_7,21:10:40,21:11:10,49.58,38.53,
server_7,21:10:50,21:11:20,44.22,51.91,
server_7,21:11:00,21:11:30,60.52,50.32,
server_7,21:11:10,21:11:40,59.35,62.90,
server_7,21:11:20,21:11:50,61.01,55.76,
server_7,21:11:30,21:12:00,43.14,56.11,
server_7,21:11:40,21:12:10,37.01,51.72,
server_7,21:11:50,21:12:20,36.03,47.13,
server_7,21:12:00,21:12:30,39.44,41.53,
server_7,21:12:10,21:12:40,42.83,44.81,
server_7,21:12:20,21:12:50,52.69,40.47,
server_7,21:12:30,21:13:00,47.79,38.47,
server_7,21:12:40,21:13:10,44.03,36.06,
server_7,21:12:50,21:13:20,41.57,46.61,
server_7,21:13:00,21:13:30,47.73,57.50,
server_7,21:13:10,21:13:40,61.72,65.57,
server_7,21:13:20,21:13:50,56.39,65.56,
server_7,21:13:30,21:14:00,61.67,60.93,
server_7,21:13:40,21:14:10,53.10,55.28,
server_7,21:13:50,21:14:20,54.27,54.62,
server_7,21:14:00,21:14:30,44.62,59.14,
server_7,21:14:10,21:14:40,48.87,62.20,
server_7,21:14:20,21:14:50,51.46,65.21,
server_7,21:14:30,21:15:00,66.52,55.02,
server_7,21:14:40,21:15:10,53.92,53.88,
server_7,21:14:50,21:15:20,40.92,52.46,
server_7,21:15:00,21:15:30,24.32,46.18,
server_7,21:15:10,21:15:40,43.06,50.12,
server_7,21:15:20,21:15:50,56.74,44.89,
server_7,21:15:30,21:16:00,71.71,56.32,
server_7,21:15:40,21:16:10,68.75,60.68,
server_7,21:15:50,21:16:20,69.45,65.53,
server_7,21:16:00,21:16:30,58.44,58.28,
server_7,21:16:10,21:16:40,51.35,44.49,
server_7,21:16:20,21:16:50,58.50,51.62,
server_7,21:16:30,21:17:00,63.44,58.00,
server_7,21:16:40,21:17:10,59.41,59.23,
server_7,21:16:50,21:17:20,59.38,58.60,
server_7,21:17:00,21:17:30,57.12,57.97,
server_7,21:17:10,21:17:40,60.99,58.93,
server_7,21:17:20,21:17:50,44.73,41.84,
server_7,21:17:30,21:18:00,52.32,47.23,
server_7,21:17:40,21:18:10,56.94,53.63,
server_7,21:17:50,21:18:20,69.38,69.22,
server_7,21:18:00,21:18:30,60.60,71.24,
server_7,21:18:10,21:18:40,59.32,66.97,
server_7,21:18:20,21:18:50,50.52,59.59,
server_7,21:18:30,21:19:00,46.64,52.18,
server_7,21:18:40,21:19:10,43.10,54.25,
server_7,21:18:50,21:19:20,46.24,54.23,
server_7,21:19:00,21:19:30,42.98,61.69,
server_7,21:19:10,21:19:40,34.28,66.50,
server_7,21:19:20,21:19:50,38.46,57.92,
server_7,21:19:30,21:20:00,50.62,46.51,
server_7,21:19:40,21:20:10,60.46,39.76,
server_7,21:19:50,21:20:20,47.20,39.57,
server_7,21:20:00,21:20:30,39.29,35.91,
server_7,21:20:10,21:20:40,35.98,36.12,
server_7,21:20:20,21:20:50,39.62,41.68,
server_7,21:20:30,21:21:00,40.15,45.52,
server_7,21:20:40,21:21:10,46.51,45.36,
server_7,21:20:50,21:21:20,53.43,40.55,
server_7,21:21:00,21:21:30,55.81,41.19,
server_7,21:21:10,21:21:40,58.94,50.83,
server_7,21:21:20,21:21:50,56.29,55.34,
server_7,21:21:30,21:22:00,57.68,57.84,
server_7,21:21:40,21:22:10,49.95,46.42,
server_7,21:21:50,21:22:20,53.28,52.45,
server_7,21:22:00,21:22:30,45.34,45.76,
server_7,21:22:10,21:22:40,51.67,40.78,
server_7,21:22:20,21:22:50,44.65,36.30,
server_7,21:22:30,21:23:00,58.38,47.39,
server_7,21:22:40,21:23:10,57.74,58.68,
server_7,21:22:50,21:23:20,64.79,61.77,
server_7,21:23:00,21:23:30,63.22,60.15,
server_7,21:23:10,21:23:40,70.63,55.06,
server_7,21:23:20,21:23:50,63.86,47.99,
server_7,21:23:30,21:24:00,57.15,42.35,
server_7,21:23:40,21:24:10,47.03,48.51,
server_7,21:23:50,21:24:20,46.94,52.91,
server_7,21:24:00,21:24:30,51.44,56.58,
server_7,21:24:10,21:24:40,38.11,64.42,
server_7,21:24:20,21:24:50,56.09,66.09,
server_7,21:24:30,21:25:00,52.51,69.58,
server_7,21:24:40,21:25:10,61.95,55.19,
server_7,21:24:50,21:25:20,43.22,65.35,
server_7,21:25:00,21:25:30,43.44,56.74,
server_7,21:25:10,21:25:40,45.80,57.31,
server_7,21:25:20,21:25:50,53.70,53.81,
server_7,21:25:30,21:26:00,58.03,62.34,
server_7,21:25:40,21:26:10,53.97,62.33,
server_7,21:25:50,21:26:20,46.58,55.35,
server_7,21:26:00,21:26:30,39.50,46.38,
server_7,21:26:10,21:26:40,49.40,39.08,
server_7,21:26:20,21:26:50,55.66,43.02,
server_7,21:26:30,21:27:00,60.96,45.37,
server_7,21:26:40,21:27:10,50.71,45.01,
server_7,21:26:50,21:27:20,61.03,30.19,
server_7,21:27:00,21:27:30,53.46,38.52,
server_7,21:27:10,21:27:40,41.74,58.48,
server_7,21:27:20,21:27:50,33.11,58.05,
server_7,21:27:30,21:28:00,36.11,60.42,
server_7,21:27:40,21:28:10,54.26,44.40,
server_7,21:27:50,21:28:20,45.29,65.15,
server_7,21:28:00,21:28:30,47.42,57.67,
server_7,21:28:10,21:28:40,41.92,62.03,
server_7,21:28:20,21:28:50,48.39,46.81,
server_7,21:28:30,21:29:00,54.13,40.95,
server_7,21:28:40,21:29:10,55.60,35.17,
server_7,21:28:50,21:29:20,59.26,37.00,
server_7,21:29:00,21:29:30,59.11,31.94,
server_7,21:29:10,21:29:40,53.60,35.73,
server_7,21:29:20,21:29:50,52.10,38.43,
server_7,21:29:30,21:30:00,56.37,57.89,
server_7,21:29:40,21:30:10,64.82,62.54,
server_7,21:29:50,21:30:20,62.11,58.75,
server_7,21:30:00,21:30:30,51.55,50.27,
server_7,21:30:10,21:30:40,52.56,50.56,
server_7,21:30:20,21:30:50,53.06,54.57,
server_7,21:30:30,21:31:00,44.76,63.96,
server_7,21:30:40,21:31:10,40.89,55.95,
server_7,21:30:50,21:31:20,39.74,51.37,
server_7,21:31:00,21:31:30,64.30,26.68,
server_7,21:31:10,21:31:40,56.60,39.49,
server_7,21:31:20,21:31:50,55.87,40.07,
server_7,21:31:30,21:32:00,42.65,49.71,
server_7,21:31:40,21:32:10,57.75,32.92,
server_7,21:31:50,21:32:20,67.01,29.64,
server_7,21:32:00,21:32:30,74.56,38.94,
server_7,21:32:10,21:32:40,66.72,41.72,
server_7,21:32:20,21:32:50,54.88,49.54,
server_7,21:32:30,21:33:00,41.91,39.60,
server_7,21:32:40,21:33:10,38.64,40.77,
server_7,21:32:50,21:33:20,42.01,45.03,
server_7,21:33:00,21:33:30,42.55,47.35,
server_7,21:33:10,21:33:40,42.79,54.83,
server_7,21:33:20,21:33:50,42.10,50.29,
server_7,21:33:30,21:34:00,50.60,55.13,
server_7,21:33:40,21:34:10,50.56,58.78,
server_7,21:33:50,21:34:20,57.80,54.43,
server_7,21:34:00,21:34:30,50.50,59.23,
server_7,21:34:10,21:34:40,40.68,64.72,
server_7,21:34:20,21:34:50,47.27,84.00,Memory saturation suspected
server_7,21:34:30,21:35:00,49.69,76.89,
server_7,21:34:40,21:35:10,60.81,59.88,
server_7,21:34:50,21:35:20,62.68,56.37,
server_7,21:35:00,21:35:30,50.78,62.35,
server_7,21:35:10,21:35:40,51.82,65.64,
server_7,21:35:20,21:35:50,46.13,46.28,
server_7,21:35:30,21:36:00,62.22,45.00,
server_7,21:35:40,21:36:10,66.16,45.34,
server_7,21:35:50,21:36:20,61.85,60.17,
server_7,21:36:00,21:36:30,49.20,58.53,
server_7,21:36:10,21:36:40,57.07,55.28,
server_7,21:36:20,21:36:50,49.29,42.66,
server_7,21:36:30,21:37:00,49.13,35.40,
server_7,21:36:40,21:37:10,46.33,38.62,
server_7,21:36:50,21:37:20,50.31,46.47,
server_7,21:37:00,21:37:30,54.17,60.13,
server_7,21:37:10,21:37:40,39.48,68.56,
server_7,21:37:20,21:37:50,42.15,74.83,
server_7,21:37:30,21:38:00,51.34,70.25,
server_7,21:37:40,21:38:10,70.67,68.88,
server_7,21:37:50,21:38:20,66.43,68.73,
server_7,21:38:00,21:38:30,61.28,64.44,
server_7,21:38:10,21:38:40,37.62,59.61,
server_7,21:38:20,21:38:50,48.12,46.01,
server_7,21:38:30,21:39:00,45.13,46.91,
server_7,21:38:40,21:39:10,44.53,51.18,
server_7,21:38:50,21:39:20,33.55,56.75,
server_7,21:39:00,21:39:30,41.06,45.67,
server_7,21:39:10,21:39:40,61.71,35.21,
server_7,21:39:20,21:39:50,58.12,31.02,
server_7,21:39:30,21:40:00,48.48,30.14,
server_7,21:39:40,21:40:10,35.67,45.14,
server_7,21:39:50,21:40:20,44.28,48.25,
server_7,21:40:00,21:40:30,44.57,51.29,
server_7,21:40:10,21:40:40,49.51,42.63,
server_7,21:40:20,21:40:50,45.22,44.72,
server_7,21:40:30,21:41:00,47.76,46.99,
server_7,21:40:40,21:41:10,55.89,39.31,
server_7,21:40:50,21:41:20,58.11,41.40,
server_7,21:41:00,21:41:30,65.96,44.44,
server_7,21:41:10,21:41:40,51.76,47.74,
server_7,21:41:20,21:41:50,44.81,58.40,
server_7,21:41:30,21:42:00,43.36,63.12,
server_7,21:41:40,21:42:10,59.63,57.08,
server_7,21:41:50,21:42:20,59.64,52.95,
server_7,21:42:00,21:42:30,54.38,45.59,
server_7,21:42:10,21:42:40,50.93,59.47,
server_7,21:42:20,21:42:50,51.45,44.83,
server_7,21:42:30,21:43:00,53.58,45.96,
server_7,21:42:40,21:43:10,50.58,33.46,
server_7,21:42:50,21:43:20,55.80,30.40,
server_7,21:43:00,21:43:30,50.24,37.38,
server_7,21:43:10,21:43:40,52.08,52.31,
server_7,21:43:20,21:43:50,49.71,62.30,
server_7,21:43:30,21:44:00,59.96,57.51,
server_7,21:43:40,21:44:10,54.86,50.65,
server_7,21:43:50,21:44:20,58.67,38.34,
server_7,21:44:00,21:44:30,47.03,34.35,
server_7,21:44:10,21:44:40,42.26,30.45,
server_7,21:44:20,21:44:50,33.12,39.80,
server_7,21:44:30,21:45:00,43.64,40.70,
server_7,21:44:40,21:45:10,42.77,37.56,
server_7,21:44:50,21:45:20,39.90,32.02,
server_7,21:45:00,21:45:30,45.68,45.51,
server_7,21:45:10,21:45:40,49.48,52.57,
server_7,21:45:20,21:45:50,54.09,55.31,
server_7,21:45:30,21:46:00,43.49,48.98,
server_7,21:45:40,21:46:10,54.47,46.60,
server_7,21:45:50,21:46:20,67.25,58.34,
server_7,21:46:00,21:46:30,75.78,50.16,
server_7,21:46:10,21:46:40,78.78,64.12,CPU spike suspected
server_7,21:46:20,21:46:50,75.35,59.58,
server_7,21:46:30,21:47:00,64.18,71.82,
server_7,21:46:40,21:47:10,46.60,58.61,
server_7,21:46:50,21:47:20,49.24,66.48,
server_7,21:47:00,21:47:30,53.81,61.43,
server_7,21:47:10,21:47:40,63.17,71.97,
server_7,21:47:20,21:47:50,47.56,65.58,
server_7,21:47:30,21:48:00,57.69,64.01,
server_7,21:47:40,21:48:10,49.83,63.68,
server_7,21:47:50,21:48:20,59.88,65.80,
server_7,21:48:00,21:48:30,52.54,64.38,
server_7,21:48:10,21:48:40,54.12,69.26,
server_7,21:48:20,21:48:50,53.89,76.44,
server_7,21:48:30,21:49:00,63.38,66.62,
server_7,21:48:40,21:49:10,56.81,59.68,
server_7,21:48:50,21:49:20,55.49,43.05,
server_7,21:49:00,21:49:30,39.83,52.81,
server_7,21:49:10,21:49:40,62.10,43.53,
server_7,21:49:20,21:49:50,65.79,47.27,
server_7,21:49:30,21:50:00,71.98,56.28,
server_7,21:49:40,21:50:10,67.33,50.63,
server_7,21:49:50,21:50:20,60.70,50.09,
server_7,21:50:00,21:50:30,63.47,47.01,
server_7,21:50:10,21:50:40,57.96,58.13,
server_7,21:50:20,21:50:50,62.03,56.51,
server_7,21:50:30,21:51:00,52.29,50.89,
server_7,21:50:40,21:51:10,46.17,45.11,
server_7,21:50:50,21:51:20,41.85,41.86,
server_7,21:51:00,21:51:30,47.32,30.09,
server_7,21:51:10,21:51:40,47.47,33.52,
server_7,21:51:20,21:51:50,47.05,36.93,
server_7,21:51:30,21:52:00,49.83,43.07,
server_7,21:51:40,21:52:10,46.82,39.46,
server_7,21:51:50,21:52:20,54.60,34.51,
server_7,21:52:00,21:52:30,59.11,46.19,
server_7,21:52:10,21:52:40,66.55,54.26,
server_7,21:52:20,21:52:50,56.79,54.74,
server_7,21:52:30,21:53:00,40.89,52.56,
server_7,21:52:40,21:53:10,29.40,38.07,
server_7,21:52:50,21:53:20,40.14,51.75,
server_7,21:53:00,21:53:30,56.10,60.28,
server_7,21:53:10,21:53:40,64.82,72.93,
server_7,21:53:20,21:53:50,64.69,69.03,
server_7,21:53:30,21:54:00,50.09,51.84,
server_7,21:53:40,21:54:10,50.84,49.80,
server_7,21:53:50,21:54:20,41.85,45.81,
server_7,21:54:00,21:54:30,55.01,50.35,
server_7,21:54:10,21:54:40,48.62,57.26,
server_7,21:54:20,21:54:50,48.24,64.21,
server_7,21:54:30,21:55:00,46.26,59.35,
server_7,21:54:40,21:55:10,56.02,39.63,
server_7,21:54:50,21:55:20,64.24,34.49,
server_7,21:55:00,21:55:30,56.64,38.20,
server_7,21:55:10,21:55:40,55.77,48.48,
server_7,21:55:20,21:55:50,61.81,51.43,
server_7,21:55:30,21:56:00,77.65,56.04,CPU spike suspected
server_7,21:55:40,21:56:10,77.97,64.03,CPU spike suspected
server_7,21:55:50,21:56:20,80.24,73.52,CPU spike suspected
server_7,21:56:00,21:56:30,64.80,72.69,
server_7,21:56:10,21:56:40,56.78,65.08,
server_7,21:56:20,21:56:50,44.16,50.37,
server_7,21:56:30,21:57:00,46.44,63.69,
server_7,21:56:40,21:57:10,57.37,73.36,
server_7,21:56:50,21:57:20,59.76,64.66,
server_7,21:57:00,21:57:30,74.22,63.13,
server_7,21:57:10,21:57:40,75.35,51.97,
server_7,21:57:20,21:57:50,81.98,70.44,CPU spike suspected
server_7,21:57:30,21:58:00,68.91,58.65,
server_7,21:57:40,21:58:10,52.97,66.39,
server_7,21:57:50,21:58:20,46.08,47.70,
server_7,21:58:00,21:58:30,45.97,53.15,
server_7,21:58:10,21:58:40,67.29,32.82,
server_7,21:58:20,21:58:50,70.14,34.75,
server_7,21:58:30,21:59:00,74.85,37.23,
server_7,21:58:40,21:59:10,63.12,47.32,
server_7,21:58:50,21:59:20,63.13,48.94,
server_7,21:59:00,21:59:30,53.06,37.88,
server_7,21:59:10,21:59:40,44.32,49.18,
server_7,21:59:20,21:59:50,40.53,59.63,
server_7,21:59:30,22:00:00,39.37,57.00,
server_7,21:59:40,22:00:10,52.19,57.54,
server_7,21:59:50,22:00:20,42.59,45.97,
server_7,22:00:00,22:00:30,53.69,59.75,
server_7,22:00:10,22:00:40,54.56,63.44,
server_7,22:00:20,22:00:50,62.24,70.36,
server_7,22:00:30,22:01:00,62.44,71.55,
server_7,22:00:40,22:01:10,47.88,57.35,
server_7,22:00:50,22:01:20,47.24,51.65,
server_7,22:01:00,22:01:30,37.86,39.59,
server_7,22:01:10,22:01:40,41.53,37.01,
server_7,22:01:20,22:01:50,41.44,46.80,
server_7,22:01:30,22:02:00,45.13,44.15,
server_7,22:01:40,22:02:10,53.50,52.79,
server_7,22:01:50,22:02:20,65.19,56.38,
server_7,22:02:00,22:02:30,66.45,52.19,
server_7,22:02:10,22:02:40,62.47,48.45,
server_7,22:02:20,22:02:50,53.32,30.41,
server_7,22:02:30,22:03:00,52.01,36.68,
server_7,22:02:40,22:03:10,61.22,46.36,
server_7,22:02:50,22:03:20,63.74,62.94,
server_7,22:03:00,22:03:30,57.96,59.92,
server_7,22:03:10,22:03:40,52.30,53.39,
server_7,22:03:20,22:03:50,59.14,54.14,
server_7,22:03:30,22:04:00,61.27,49.19,
server_7,22:03:40,22:04:10,72.38,34.27,
server_7,22:03:50,22:04:20,65.76,14.71,
server_7,22:04:00,22:04:30,76.99,32.39,CPU spike suspected
server_7,22:04:10,22:04:40,61.33,56.21,
server_7,22:04:20,22:04:50,69.63,81.28,Memory saturation suspected
server_7,22:04:30,22:05:00,59.63,84.12,Memory saturation suspected
server_7,22:04:40,22:05:10,59.60,66.29,
server_7,22:04:50,22:05:20,46.42,52.02,
server_7,22:05:00,22:05:30,52.10,31.71,
server_7,22:05:10,22:05:40,58.17,49.58,
server_7,22:05:20,22:05:50,59.52,54.37,
server_7,22:05:30,22:06:00,56.96,71.06,
server_7,22:05:40,22:06:10,55.87,51.35,
server_7,22:05:50,22:06:20,57.55,38.31,
server_7,22:06:00,22:06:30,58.70,20.38,
server_7,22:06:10,22:06:40,68.26,27.76,
server_7,22:06:20,22:06:50,71.15,29.14,
server_7,22:06:30,22:07:00,83.73,29.95,CPU spike suspected
server_7,22:06:40,22:07:10,72.29,33.81,
server_7,22:06:50,22:07:20,63.94,42.80,
server_7,22:07:00,22:07:30,49.85,56.04,
server_7,22:07:10,22:07:40,48.21,53.92,
server_7,22:07:20,22:07:50,58.05,59.52,
server_7,22:07:30,22:08:00,55.36,57.22,
server_7,22:07:40,22:08:10,53.75,58.06,
server_7,22:07:50,22:08:20,41.52,45.77,
server_7,22:08:00,22:08:30,44.15,43.45,
server_7,22:08:10,22:08:40,54.62,36.99,
server_7,22:08:20,22:08:50,67.63,50.40,
server_7,22:08:30,22:09:00,79.04,46.62,CPU spike suspected
server_7,22:08:40,22:09:10,75.90,57.44,
server_7,22:08:50,22:09:20,60.29,56.24,
server_7,22:09:00,22:09:30,55.39,57.35,
server_7,22:09:10,22:09:40,58.97,59.71,
server_7,22:09:20,22:09:50,76.50,49.76,CPU spike suspected
server_7,22:09:30,22:10:00,65.64,53.01,
server_7,22:09:40,22:10:10,51.62,42.01,
server_7,22:09:50,22:10:20,39.62,52.23,
server_7,22:10:00,22:10:30,45.86,40.10,
server_7,22:10:10,22:10:40,50.13,42.85,
server_7,22:10:20,22:10:50,57.08,40.24,
server_7,22:10:30,22:11:00,54.90,50.47,
server_7,22:10:40,22:11:10,52.82,55.51,
server_7,22:10:50,22:11:20,62.41,50.35,
server_7,22:11:00,22:11:30,75.98,56.52,
server_7,22:11:10,22:11:40,84.13,47.72,CPU spike suspected
server_7,22:11:20,22:11:50,74.67,46.74,
server_7,22:11:30,22:12:00,55.58,39.43,
server_7,22:11:40,22:12:10,49.69,45.75,
server_7,22:11:50,22:12:20,50.54,43.38,
server_7,22:12:00,22:12:30,48.58,52.29,
server_7,22:12:10,22:12:40,52.41,42.35,
server_7,22:12:20,22:12:50,45.60,42.02,
server_7,22:12:30,22:13:00,53.81,41.78,
server_7,22:12:40,22:13:10,51.11,48.77,
server_7,22:12:50,22:13:20,49.38,48.42,
server_7,22:13:00,22:13:30,48.22,45.89,
server_7,22:13:10,22:13:40,61.15,46.62,
server_7,22:13:20,22:13:50,60.84,60.67,
server_7,22:13:30,22:14:00,68.88,49.77,
server_7,22:13:40,22:14:10,63.18,58.23,
server_7,22:13:50,22:14:20,66.86,52.19,
server_7,22:14:00,22:14:30,58.33,63.73,
server_7,22:14:10,22:14:40,54.99,48.96,
server_7,22:14:20,22:14:50,60.82,40.44,
server_7,22:14:30,22:15:00,64.72,38.55,
server_7,22:14:40,22:15:10,58.80,45.06,
server_7,22:14:50,22:15:20,46.12,58.13,
server_7,22:15:00,22:15:30,38.44,52.66,
server_7,22:15:10,22:15:40,29.55,56.52,
server_7,22:15:20,22:15:50,40.43,52.43,
server_7,22:15:30,22:16:00,44.53,49.71,
server_7,22:15:40,22:16:10,52.66,46.58,
server_7,22:15:50,22:16:20,51.07,47.44,
server_7,22:16:00,22:16:30,58.94,59.53,
server_7,22:16:10,22:16:40,64.17,71.83,
server_7,22:16:20,22:16:50,58.91,76.84,
server_7,22:16:30,22:17:00,38.57,77.52,
server_7,22:16:40,22:17:10,39.55,71.51,
server_7,22:16:50,22:17:20,44.12,63.69,
server_7,22:17:00,22:17:30,60.23,48.91,
server_7,22:17:10,22:17:40,52.09,42.67,
server_7,22:17:20,22:17:50,57.95,47.69,
server_7,22:17:30,22:18:00,44.29,60.02,
server_7,22:17:40,22:18:10,39.79,60.36,
server_7,22:17:50,22:18:20,29.32,63.70,
server_7,22:18:00,22:18:30,40.53,58.07,
server_7,22:18:10,22:18:40,59.68,51.80,
server_7,22:18:20,22:18:50,66.05,34.04,
server_7,22:18:30,22:19:00,62.18,33.86,
server_7,22:18:40,22:19:10,56.24,37.59,
server_7,22:18:50,22:19:20,51.76,44.66,
server_7,22:19:00,22:19:30,48.68,56.13,
server_7,22:19:10,22:19:40,45.31,59.91,
server_7,22:19:20,22:19:50,46.83,60.67,
server_7,22:19:30,22:20:00,56.31,54.48,
server_7,22:19:40,22:20:10,47.29,51.74,
server_7,22:19:50,22:20:20,43.42,51.10,
server_7,22:20:00,22:20:30,47.29,40.57,
server_7,22:20:10,22:20:40,61.53,44.23,
server_7,22:20:20,22:20:50,60.93,42.01,
server_7,22:20:30,22:21:00,52.59,42.53,
server_7,22:20:40,22:21:10,45.15,41.24,
server_7,22:20:50,22:21:20,45.37,43.51,
server_7,22:21:00,22:21:30,60.97,52.02,
server_7,22:21:10,22:21:40,67.89,57.92,
server_7,22:21:20,22:21:50,66.36,57.90,
server_7,22:21:30,22:22:00,50.79,54.67,
server_7,22:21:40,22:22:10,42.58,58.11,
server_7,22:21:50,22:22:20,51.69,50.98,
server_7,22:22:00,22:22:30,46.79,63.31,
server_7,22:22:10,22:22:40,50.93,45.21,
server_7,22:22:20,22:22:50,50.98,48.83,
