ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:40:45,server_19,26.79,82.48,273.86,228.46,159.96
22:40:45,server_18,96.33,21.91,1046.82,1311.37,0.0
22:40:45,server_17,39.77,46.04,149.94,191.75,9727.71
22:40:45,server_16,51.98,43.21,548.9,702.23,97.49
22:40:45,server_15,28.31,28.15,325.76,308.09,21.67
22:40:45,server_14,61.74,57.52,620.1,705.84,126.81
22:40:45,server_13,36.71,52.79,290.1,342.66,45.99
22:40:45,server_11,83.15,20.98,819.7,977.1,104.78
22:40:45,server_20,61.93,31.23,17832.75,15880.44,124.38
22:40:45,server_9,34.17,36.21,253.65,208.25,0.0
22:40:45,server_1,67.72,65.31,711.79,467.73,35.52
22:40:45,server_2,30.52,22.2,24.17,18.97,4572.44
22:40:45,server_3,26.31,90.02,215.97,171.97,88.83
22:40:45,server_4,72.84,48.53,19650.25,15769.05,1.77
22:40:45,server_10,82.48,18.91,844.44,463.39,0.0
22:40:45,server_6,29.85,33.51,256.77,206.96,26.86
22:40:45,server_7,42.79,25.97,154.05,119.46,6413.55
22:40:45,server_8,59.23,51.37,4212.39,5048.14,1823.83
22:40:45,server_5,90.68,2.95,904.15,465.02,29.26
22:40:50,server_11,29.38,97.06,315.25,191.55,0.0
22:40:50,server_19,60.4,85.22,514.72,702.88,22.68
22:40:50,server_18,62.52,30.19,11461.66,13453.5,132.31
22:40:50,server_17,88.21,25.9,856.81,544.44,69.9
22:40:50,server_16,87.86,19.76,823.57,987.9,84.64
22:40:50,server_15,40.27,51.13,384.56,526.25,35.63
22:40:50,server_14,36.84,13.77,424.99,427.26,0.0
22:40:50,server_13,53.34,63.35,553.21,571.11,28.29
22:40:50,server_12,98.81,83.66,1020.67,1465.11,9.89
22:40:50,server_20,67.27,50.05,4210.3,3575.57,1401.96
22:40:50,server_10,66.98,42.2,1819.77,1878.01,1411.14
22:40:50,server_8,45.89,66.17,440.19,309.68,26.99
22:40:50,server_7,47.83,55.06,4244.56,3964.44,1926.17
22:40:50,server_6,57.56,65.5,548.21,347.44,32.18
22:40:50,server_5,49.38,31.98,49.97,49.85,7518.96
22:40:50,server_4,83.63,22.55,770.78,750.0,66.09
22:40:50,server_3,46.75,40.27,4009.92,4166.64,871.59
22:40:50,server_2,78.73,58.89,6553.53,7772.71,5.79
22:40:50,server_1,62.71,52.89,1046.25,1127.4,1278.64
22:40:50,server_9,91.75,26.09,899.12,662.77,37.49
22:40:55,server_14,18.73,97.24,123.57,138.76,21.56
22:40:55,server_15,88.61,10.28,952.5,1313.79,47.82
22:40:55,server_16,37.64,47.33,372.86,401.23,0.0
22:40:55,server_13,50.18,68.16,3687.81,4112.36,1670.84
22:40:55,server_18,6.75,98.72,112.76,137.98,87.05
22:40:55,server_19,33.42,21.49,22.56,23.09,8266.43
22:40:55,server_20,83.99,3.43,823.75,1227.96,85.19
22:40:55,server_17,95.6,82.15,1035.07,586.73,57.51
22:40:55,server_12,91.24,97.9,1032.36,923.29,61.77
22:40:55,server_11,56.28,43.96,632.54,394.19,105.35
22:40:55,server_1,95.34,96.48,942.23,1374.08,97.04
22:40:55,server_9,87.97,97.01,855.0,799.46,156.08
22:40:55,server_8,22.38,20.02,67.93,79.91,4267.75
22:40:55,server_7,54.58,52.76,14668.16,12663.03,25.63
22:40:55,server_6,93.9,80.45,923.68,1076.02,131.2
22:40:55,server_5,66.44,68.24,726.71,1016.24,78.55
22:40:55,server_4,33.15,34.58,278.7,403.74,104.91
22:40:55,server_3,68.58,68.62,3849.1,4606.84,831.49
22:40:55,server_2,85.14,24.17,895.8,494.93,34.48
22:40:55,server_10,60.18,59.39,18284.29,15273.53,61.97
22:41:00,server_13,12.59,87.23,118.64,157.9,127.28
22:41:00,server_14,49.2,50.76,519.49,750.69,91.32
22:41:00,server_15,53.22,60.44,480.39,425.92,54.62
22:41:00,server_20,73.47,50.49,16215.32,15336.6,10.46
22:41:00,server_18,28.27,54.02,165.97,205.82,108.75
22:41:00,server_19,66.41,67.19,751.74,1118.61,7.79
22:41:00,server_12,52.37,57.24,553.99,646.68,0.0
22:41:00,server_16,46.36,53.95,389.13,300.56,82.5
22:41:00,server_11,20.07,97.19,142.02,213.02,45.35
22:41:00,server_17,61.33,72.72,597.1,397.23,84.62
22:41:00,server_9,38.92,42.12,483.13,570.07,7.29
22:41:00,server_10,37.02,47.19,292.49,355.35,92.09
22:41:00,server_2,89.05,87.26,931.64,971.96,66.37
22:41:00,server_3,40.98,33.0,106.43,94.63,3180.21
22:41:00,server_4,47.0,36.23,196.48,191.98,6385.81
22:41:00,server_1,44.13,49.05,488.11,399.57,0.0
22:41:00,server_6,39.76,49.24,361.95,504.47,0.0
22:41:00,server_7,66.87,86.67,591.7,675.13,52.11
22:41:00,server_8,36.45,36.67,140.25,134.75,6168.9
22:41:00,server_5,35.12,45.17,408.01,249.38,10.74
22:41:05,server_20,66.15,60.77,553.19,440.7,0.0
22:41:05,server_12,54.84,56.37,5762.94,5171.31,109.93
22:41:05,server_19,0.83,91.27,15.98,16.28,0.0
22:41:05,server_18,65.5,57.84,4620.62,4639.35,1378.66
22:41:05,server_17,54.71,59.77,533.25,767.66,110.38
22:41:05,server_16,6.69,86.42,3.54,1.93,73.96
22:41:05,server_15,40.95,40.58,326.37,187.01,70.76
22:41:05,server_14,73.81,47.43,12317.96,10600.26,103.19
22:41:05,server_13,34.61,45.13,123.3,158.28,9966.84
22:41:05,server_11,34.46,27.3,369.63,350.32,68.68
22:41:05,server_7,56.82,60.51,1088.72,1182.91,1461.3
22:41:05,server_9,39.47,66.22,502.03,406.02,105.82
22:41:05,server_8,65.15,59.42,618.63,493.65,40.96
22:41:05,server_6,91.44,97.59,987.64,1457.53,191.77
22:41:05,server_5,52.24,64.28,544.67,503.1,15.73
22:41:05,server_4,62.71,56.71,629.93,371.26,91.25
22:41:05,server_3,74.65,33.05,9052.57,7660.04,55.76
22:41:05,server_2,44.22,60.2,1286.6,1236.16,584.91
22:41:05,server_1,81.09,16.53,752.85,737.31,66.99
22:41:05,server_10,62.68,43.66,2439.59,2176.46,1735.94
22:41:10,server_15,46.93,42.67,18.17,17.25,6232.03
22:41:10,server_13,90.91,86.02,876.36,1106.98,83.75
22:41:10,server_14,75.69,52.49,16168.35,14943.15,7.65
22:41:10,server_16,97.56,20.29,975.29,1345.57,54.29
22:41:10,server_12,30.34,34.57,67.13,76.86,8071.91
22:41:10,server_18,28.14,43.93,234.23,334.49,0.0
22:41:10,server_19,23.69,86.21,269.58,152.68,140.0
22:41:10,server_20,52.1,73.55,637.64,886.01,84.14
22:41:10,server_17,56.33,45.14,585.17,695.25,65.56
22:41:10,server_11,35.49,26.82,127.68,84.34,3845.43
22:41:10,server_1,26.51,47.18,307.78,377.4,0.0
22:41:10,server_9,98.53,2.09,986.41,672.47,109.49
22:41:10,server_2,44.98,40.22,435.61,308.85,28.71
22:41:10,server_3,24.26,20.84,195.2,156.0,3504.53
22:41:10,server_4,35.5,52.4,379.35,485.61,21.8
22:41:10,server_10,55.49,55.8,11845.06,9968.05,128.88
22:41:10,server_6,54.54,42.34,574.44,620.9,44.67
22:41:10,server_7,88.77,14.61,890.13,1135.9,107.7
22:41:10,server_8,94.97,86.12,857.97,872.92,101.27
22:41:10,server_5,44.28,31.33,132.94,118.31,7146.06
22:41:15,server_13,23.81,24.42,175.52,204.04,3069.89
22:41:15,server_20,47.76,47.9,27.69,35.27,8878.99
22:41:15,server_19,61.95,43.4,3209.98,3640.49,1918.12
22:41:15,server_18,52.15,80.24,501.96,737.17,61.61
22:41:15,server_17,0.53,88.08,0.0,0.0,80.95
22:41:15,server_16,80.6,24.31,785.06,862.08,28.56
22:41:15,server_15,85.09,99.19,892.37,1090.81,2.28
22:41:15,server_14,33.61,31.51,399.4,523.85,13.32
22:41:15,server_12,45.31,25.76,416.77,404.38,0.0
22:41:15,server_11,26.53,37.9,318.19,185.2,81.31
22:41:15,server_1,57.46,49.52,2582.94,2800.09,831.09
22:41:15,server_9,95.46,96.87,953.33,998.57,99.48
22:41:15,server_8,29.52,86.73,242.14,184.44,44.19
22:41:15,server_7,47.47,42.32,3078.97,3145.53,1681.19
22:41:15,server_6,91.82,18.22,960.82,1393.55,65.44
22:41:15,server_5,51.79,66.46,468.0,279.51,24.26
22:41:15,server_4,24.76,29.64,181.81,126.16,80.31
22:41:15,server_3,20.6,41.81,215.72,291.28,74.38
22:41:15,server_2,94.64,94.34,1001.22,1070.43,38.06
22:41:15,server_10,44.94,57.95,436.43,299.4,10.3
22:41:20,server_13,21.6,27.35,214.93,290.19,15.51
22:41:20,server_14,30.44,29.72,366.13,255.03,64.48
22:41:20,server_15,44.95,37.15,494.93,715.2,1.67
22:41:20,server_16,54.54,47.44,3395.61,3042.74,1397.61
22:41:20,server_12,39.44,38.15,392.69,334.05,0.0
22:41:20,server_18,60.72,45.41,3274.22,3156.94,1791.78
22:41:20,server_19,29.28,40.17,194.55,170.02,3319.86
22:41:20,server_20,4.51,90.31,150.94,180.57,7.3
22:41:20,server_17,53.25,59.06,4875.66,4302.33,1374.86
22:41:20,server_11,85.46,97.03,886.99,1089.96,152.47
22:41:20,server_1,29.93,87.43,333.74,447.43,87.98
22:41:20,server_9,66.5,78.77,705.31,808.91,3.5
22:41:20,server_8,93.44,14.17,1022.6,1391.04,77.74
22:41:20,server_7,44.8,22.94,193.75,208.15,8275.63
22:41:20,server_6,84.0,1.16,898.73,930.43,0.0
22:41:20,server_5,19.25,81.03,169.64,164.25,85.15
22:41:20,server_4,21.73,89.6,341.23,345.01,34.8
22:41:20,server_3,65.49,59.45,563.32,588.74,91.62
22:41:20,server_2,98.36,82.76,990.78,977.08,27.52
22:41:20,server_10,37.11,56.74,402.93,204.06,10.15
22:41:25,server_13,60.46,39.8,10833.93,11003.06,40.85
22:41:25,server_14,1.84,81.33,113.38,147.01,0.0
22:41:25,server_15,26.71,45.8,288.31,202.43,47.58
22:41:25,server_16,85.67,5.59,858.28,1061.1,0.0
22:41:25,server_20,70.89,47.59,13533.25,11801.06,189.37
22:41:25,server_18,27.42,36.24,309.8,265.86,0.0
22:41:25,server_19,50.32,48.73,5517.11,6245.69,10.78
22:41:25,server_12,55.0,41.04,619.05,839.59,0.0
22:41:25,server_17,67.32,74.83,613.05,336.09,43.86
22:41:25,server_11,97.26,18.57,955.23,673.24,47.6
22:41:25,server_1,69.19,58.95,767.97,574.27,77.16
22:41:25,server_9,3.45,97.66,50.77,52.86,98.68
22:41:25,server_2,32.93,33.18,173.42,94.11,6603.56
22:41:25,server_3,44.23,53.71,471.26,315.39,91.94
22:41:25,server_4,56.99,66.22,590.38,616.77,123.21
22:41:25,server_10,36.58,29.57,0.07,0.05,5464.04
22:41:25,server_6,99.92,18.57,915.7,916.1,0.0
22:41:25,server_7,72.07,31.66,17355.26,15246.49,190.47
22:41:25,server_8,20.6,27.25,52.02,29.82,3926.41
22:41:25,server_5,20.69,90.58,118.31,137.82,102.11
22:41:30,server_12,25.53,31.56,219.75,290.6,0.0
22:41:30,server_19,35.14,33.79,406.32,325.16,134.09
22:41:30,server_18,29.94,26.31,416.82,232.07,53.41
22:41:30,server_17,76.14,44.18,18127.69,17257.84,196.12
22:41:30,server_16,60.27,57.99,667.34,807.45,48.54
22:41:30,server_15,86.19,89.69,703.85,806.75,25.97
22:41:30,server_14,51.19,50.49,11614.87,9886.48,174.95
22:41:30,server_13,86.66,95.6,826.39,1163.11,18.19
22:41:30,server_20,85.52,28.72,912.38,540.49,17.65
22:41:30,server_11,48.17,55.18,443.44,476.48,21.61
22:41:30,server_9,39.08,55.88,327.07,256.85,89.7
22:41:30,server_8,65.43,82.58,711.26,1051.58,0.0
22:41:30,server_7,60.82,66.43,610.62,775.18,25.93
22:41:30,server_6,58.9,35.66,16986.77,16450.28,35.0
22:41:30,server_5,47.9,50.86,1396.2,1349.07,716.48
22:41:30,server_4,90.65,83.97,925.79,781.04,129.46
22:41:30,server_3,53.83,61.92,533.84,408.71,3.52
22:41:30,server_2,29.85,33.08,55.9,54.47,7030.0
22:41:30,server_1,58.8,58.46,16813.05,19696.12,150.91
22:41:30,server_10,8.71,81.09,86.23,72.36,61.98
22:41:35,server_13,50.77,69.56,3166.01,3737.74,1324.02
22:41:35,server_14,40.07,34.21,447.63,509.03,122.07
22:41:35,server_15,87.91,13.11,918.72,1211.77,175.4
22:41:35,server_16,61.65,63.19,654.67,396.08,95.93
22:41:35,server_12,66.76,45.59,9993.14,9074.79,23.56
22:41:35,server_18,67.16,72.23,719.73,407.16,71.94
22:41:35,server_19,0.9,88.44,17.64,15.05,16.18
22:41:35,server_20,85.01,7.6,868.78,817.16,32.49
22:41:35,server_17,36.69,35.46,305.07,362.1,109.76
22:41:35,server_11,24.73,90.31,254.22,369.45,0.0
22:41:35,server_10,37.12,37.49,424.72,315.1,0.0
22:41:35,server_9,6.76,89.54,57.23,52.48,0.0
22:41:35,server_8,37.2,27.14,368.95,311.61,69.7
22:41:35,server_7,96.27,87.73,915.58,1030.23,135.21
22:41:35,server_6,52.63,54.64,548.4,587.32,78.31
22:41:35,server_5,45.27,41.31,3153.03,3507.06,758.49
22:41:35,server_4,28.78,30.63,252.93,239.19,29.94
22:41:35,server_3,69.14,62.92,4253.27,3477.72,835.68
22:41:35,server_2,34.08,34.81,61.71,67.48,6992.63
22:41:35,server_1,19.79,83.71,134.72,84.78,30.22
22:41:40,server_13,23.57,39.14,264.0,212.05,46.5
22:41:40,server_14,95.62,98.27,952.06,704.68,0.0
22:41:40,server_15,7.83,89.82,96.69,73.57,0.0
22:41:40,server_16,27.38,32.48,117.44,110.18,9757.03
22:41:40,server_20,91.52,8.87,941.42,558.45,0.0
22:41:40,server_18,50.97,45.18,532.04,281.34,68.84
22:41:40,server_19,22.47,17.07,287.45,310.59,72.03
22:41:40,server_12,90.44,86.43,945.96,908.91,175.4
22:41:40,server_17,30.16,28.94,244.34,139.87,39.48
22:41:40,server_11,43.3,32.83,376.23,215.15,0.0
22:41:40,server_10,82.27,10.38,748.18,809.07,68.72
22:41:40,server_9,68.87,79.17,683.84,752.61,113.69
22:41:40,server_2,76.71,35.78,10673.14,10810.48,188.94
22:41:40,server_3,87.81,16.8,937.15,500.68,24.08
22:41:40,server_4,41.27,46.24,417.17,473.21,75.01
22:41:40,server_1,25.91,88.71,160.94,161.72,81.92
22:41:40,server_6,34.37,47.57,303.67,421.36,108.46
22:41:40,server_7,60.61,57.39,12264.58,10161.7,34.9
22:41:40,server_8,87.4,27.92,878.66,668.21,58.04
22:41:40,server_5,22.95,29.94,163.32,173.13,0.0
22:41:45,server_12,26.3,31.21,261.02,191.61,25.88
22:41:45,server_19,59.33,46.42,686.63,451.58,53.46
22:41:45,server_18,69.47,67.82,650.88,821.76,43.46
22:41:45,server_17,95.47,96.11,914.64,1070.41,184.03
22:41:45,server_16,44.23,45.38,4232.4,4505.95,686.27
22:41:45,server_15,54.45,63.85,454.39,674.54,159.81
22:41:45,server_14,42.48,35.09,427.61,565.76,9.13
22:41:45,server_13,20.36,50.19,234.69,235.56,108.86
22:41:45,server_11,60.78,62.84,615.13,755.98,48.98
22:41:45,server_20,14.92,84.4,194.42,268.85,70.98
22:41:45,server_9,53.51,43.07,3671.16,3146.0,1848.92
22:41:45,server_1,18.08,84.72,122.45,136.95,87.5
22:41:45,server_2,59.72,68.21,593.47,358.64,66.83
22:41:45,server_3,76.74,32.98,11107.03,10446.03,98.89
22:41:45,server_4,85.55,27.92,813.83,821.19,0.0
22:41:45,server_10,57.76,63.44,623.71,713.66,82.32
22:41:45,server_6,25.02,26.5,244.67,204.52,44.86
22:41:45,server_7,65.85,88.01,630.82,548.24,184.51
22:41:45,server_8,66.51,70.2,769.41,429.66,50.16
22:41:45,server_5,56.5,40.67,10023.86,8271.48,181.11
22:41:50,server_12,62.93,63.14,637.24,846.58,61.91
22:41:50,server_19,35.41,29.92,196.71,228.39,9118.06
22:41:50,server_18,27.43,95.29,224.66,119.57,69.15
22:41:50,server_17,86.29,23.13,946.01,1080.96,0.0
22:41:50,server_16,92.83,88.21,984.03,1249.0,105.88
22:41:50,server_15,30.35,32.77,305.86,309.94,17.4
22:41:50,server_14,61.08,66.03,587.24,394.32,65.3
22:41:50,server_13,89.51,94.67,939.3,813.27,96.73
22:41:50,server_11,59.8,62.58,559.2,388.63,0.0
22:41:50,server_20,86.46,26.03,790.53,824.22,133.05
22:41:50,server_9,2.13,94.63,100.64,63.97,0.0
22:41:50,server_1,57.86,57.19,586.06,706.41,0.0
22:41:50,server_2,31.34,32.28,293.39,320.42,1.52
22:41:50,server_3,28.8,39.22,310.69,399.27,2.46
22:41:50,server_4,47.08,65.53,430.87,596.93,6.51
22:41:50,server_10,50.9,53.59,482.42,689.15,78.62
22:41:50,server_6,30.29,22.33,358.19,412.6,72.08
22:41:50,server_7,95.23,81.17,930.28,1319.8,94.24
22:41:50,server_8,63.81,80.99,568.37,683.47,0.0
22:41:50,server_5,45.88,52.27,423.48,519.27,150.11
22:41:55,server_11,51.11,46.37,480.73,271.37,66.4
22:41:55,server_19,98.5,7.01,972.94,629.99,62.14
22:41:55,server_18,45.58,38.08,445.74,583.24,74.49
22:41:55,server_17,2.89,94.37,58.94,69.1,29.72
22:41:55,server_16,82.08,2.83,830.27,985.68,48.48
22:41:55,server_15,90.58,82.38,919.17,983.69,98.75
22:41:55,server_14,24.47,14.65,265.93,324.51,44.64
22:41:55,server_13,60.11,55.1,14756.79,12511.95,158.18
22:41:55,server_12,65.26,65.71,767.66,912.28,104.0
22:41:55,server_20,69.91,63.34,714.35,417.14,122.23
22:41:55,server_10,67.9,61.77,674.74,419.7,20.79
22:41:55,server_8,27.78,25.15,47.95,50.66,5160.91
22:41:55,server_7,55.87,61.54,559.11,744.52,50.44
22:41:55,server_6,53.73,47.05,4709.66,3929.19,763.4
22:41:55,server_5,57.08,57.26,581.73,675.27,38.04
22:41:55,server_4,42.16,43.94,442.31,404.55,73.76
22:41:55,server_3,11.96,96.9,112.43,156.23,19.52
22:41:55,server_2,50.44,59.5,449.13,305.24,84.95
22:41:55,server_1,43.97,53.65,404.46,234.87,0.55
22:41:55,server_9,56.75,57.24,3429.84,3735.63,1344.87
22:42:00,server_13,67.31,70.35,629.42,376.63,49.83
22:42:00,server_14,27.61,87.45,299.45,209.3,95.74
22:42:00,server_15,2.41,99.59,13.35,17.16,70.26
22:42:00,server_12,55.61,53.99,1672.79,1903.25,1137.38
22:42:00,server_17,66.41,71.05,666.47,981.46,42.85
22:42:00,server_18,98.11,3.59,967.02,1055.82,101.92
22:42:00,server_19,50.4,57.35,475.03,598.6,40.96
22:42:00,server_16,96.92,23.79,882.46,1267.55,59.02
22:42:00,server_11,69.11,33.07,17634.73,14562.59,144.52
22:42:00,server_20,53.72,56.52,556.0,432.48,77.38
22:42:00,server_9,87.89,96.74,877.82,520.85,125.15
22:42:00,server_1,81.43,16.42,915.58,1172.28,70.89
22:42:00,server_2,52.01,63.84,456.39,418.01,73.13
22:42:00,server_3,51.24,61.54,489.58,387.17,99.34
22:42:00,server_4,32.24,42.72,299.33,410.07,0.0
22:42:00,server_10,25.19,32.18,271.85,295.65,0.0
22:42:00,server_6,89.35,4.92,858.19,902.71,70.04
22:42:00,server_7,48.86,49.01,445.94,477.0,59.21
22:42:00,server_8,22.83,41.52,259.43,317.79,0.0
22:42:00,server_5,34.05,44.35,367.19,254.25,0.0
22:42:05,server_19,34.93,47.99,25.29,35.86,7985.97
22:42:05,server_18,64.2,56.91,18762.42,17147.03,160.85
22:42:05,server_17,30.88,40.77,81.42,71.79,6173.4
22:42:05,server_16,80.62,13.0,881.37,694.0,0.0
22:42:05,server_15,23.14,96.72,231.25,295.53,0.0
22:42:05,server_14,56.02,48.15,587.56,791.36,71.83
22:42:05,server_13,53.89,30.74,6917.7,7213.87,14.56
22:42:05,server_12,27.74,93.72,282.93,351.88,159.54
22:42:05,server_11,97.6,99.82,859.59,1104.97,99.01
22:42:05,server_20,38.42,45.07,493.8,334.56,102.65
22:42:05,server_9,43.38,33.86,361.86,462.83,3.07
22:42:05,server_1,62.95,43.76,18415.67,17945.87,2.84
22:42:05,server_2,29.88,28.21,254.33,222.34,0.0
22:42:05,server_3,97.46,92.83,1043.57,851.79,105.07
22:42:05,server_4,56.22,52.88,3268.21,3266.96,685.64
22:42:05,server_10,53.74,56.28,546.9,616.12,61.44
22:42:05,server_6,60.32,42.79,15084.15,16089.59,181.56
22:42:05,server_7,30.19,34.41,330.36,196.91,0.0
22:42:05,server_8,63.62,57.02,631.29,463.85,0.0
22:42:05,server_5,46.0,40.88,1309.83,1565.38,1240.84
22:42:10,server_11,16.39,90.51,219.22,252.46,49.99
22:42:10,server_19,29.27,99.75,370.55,185.84,0.0
22:42:10,server_18,31.18,20.57,298.06,321.09,30.78
22:42:10,server_17,62.89,52.74,1609.85,1630.9,1383.32
22:42:10,server_16,49.34,55.1,473.4,608.99,38.91
22:42:10,server_15,38.5,42.43,345.73,417.66,0.0
22:42:10,server_14,43.07,47.26,481.87,294.97,51.38
22:42:10,server_13,38.42,28.32,321.19,216.76,1.53
22:42:10,server_12,65.93,34.32,16897.29,19539.73,198.51
22:42:10,server_20,61.95,35.48,9782.86,11059.63,160.91
22:42:10,server_10,81.12,13.58,770.3,1110.54,15.55
22:42:10,server_8,60.78,77.08,723.88,943.62,34.27
22:42:10,server_9,71.2,59.16,6930.53,5566.93,91.0
22:42:10,server_1,41.1,31.14,436.39,522.87,87.99
22:42:10,server_2,68.87,60.04,773.96,922.34,130.61
22:42:10,server_3,24.77,30.86,203.26,276.67,68.54
22:42:10,server_5,97.32,92.8,946.08,849.98,98.36
22:42:10,server_6,64.09,67.79,3828.6,3618.51,1664.83
22:42:10,server_7,66.7,59.9,11125.13,11813.78,89.92
22:42:10,server_4,89.41,1.04,858.42,861.1,0.0
22:42:15,server_20,96.73,81.65,1062.89,1488.17,140.38
22:42:15,server_11,22.85,29.5,245.7,274.57,21.47
22:42:15,server_18,34.26,44.88,344.25,240.37,27.81
22:42:15,server_17,36.69,48.0,375.33,534.69,76.75
22:42:15,server_16,43.1,57.28,2781.91,2660.36,1882.24
22:42:15,server_15,62.63,49.63,14369.43,15691.43,37.31
22:42:15,server_14,49.32,66.39,1721.19,1856.39,1155.14
22:42:15,server_13,70.61,54.55,15295.06,16805.8,45.45
22:42:15,server_12,43.72,47.97,541.75,279.11,0.0
22:42:15,server_19,30.07,47.68,343.67,239.95,0.0
22:42:15,server_10,30.22,31.53,180.81,177.23,7782.42
22:42:15,server_8,92.23,8.38,926.52,693.02,50.0
22:42:15,server_1,53.2,45.66,516.5,524.97,18.03
22:42:15,server_2,58.58,70.91,599.54,760.12,85.51
22:42:15,server_3,67.97,71.53,648.75,881.58,150.3
22:42:15,server_9,97.93,4.85,998.17,1009.34,34.93
22:42:15,server_5,55.11,65.91,1067.77,1015.6,1569.23
22:42:15,server_6,24.03,32.56,32.21,39.32,4512.69
22:42:15,server_7,25.23,86.26,212.54,287.26,36.21
22:42:15,server_4,43.39,58.19,411.73,209.4,117.61
22:42:20,server_12,55.2,49.32,1084.86,1208.27,1471.48
22:42:20,server_19,58.22,63.26,665.85,443.48,48.61
22:42:20,server_18,27.56,22.24,368.03,355.71,9.42
22:42:20,server_17,97.64,92.85,1078.11,566.13,53.41
22:42:20,server_16,16.78,94.22,217.02,314.84,91.41
22:42:20,server_15,57.19,63.29,4921.73,5372.92,603.28
22:42:20,server_14,35.88,37.92,421.2,523.54,0.54
22:42:20,server_13,97.65,25.44,965.5,921.77,0.0
22:42:20,server_11,12.68,99.81,70.12,84.75,45.67
22:42:20,server_20,46.11,47.72,426.86,507.75,89.47
22:42:20,server_9,27.23,43.21,291.16,343.73,0.0
22:42:20,server_1,28.21,47.45,171.84,195.95,4975.64
22:42:20,server_2,88.11,1.58,793.95,537.36,43.58
22:42:20,server_3,46.83,58.53,444.32,615.98,53.04
22:42:20,server_4,40.83,41.99,411.6,291.47,56.05
22:42:20,server_10,68.7,73.62,731.16,548.52,9.05
22:42:20,server_6,93.23,89.75,951.97,1071.92,56.68
22:42:20,server_7,52.31,34.12,18067.63,20549.78,162.7
22:42:20,server_8,64.48,69.33,606.65,642.9,113.52
22:42:20,server_5,41.24,52.14,418.94,570.4,38.24
22:42:25,server_11,94.48,90.26,936.46,1158.14,122.22
22:42:25,server_19,67.24,70.44,639.46,904.99,9.88
22:42:25,server_18,45.28,42.36,343.53,386.56,56.24
22:42:25,server_17,10.56,86.38,77.3,107.17,0.0
22:42:25,server_16,87.75,24.21,758.38,583.87,134.21
22:42:25,server_15,51.83,65.97,3804.59,3762.22,1016.07
22:42:25,server_14,59.99,53.17,555.24,610.38,69.5
22:42:25,server_13,32.81,35.67,336.34,196.55,37.91
22:42:25,server_12,90.1,91.43,953.17,737.17,145.16
22:42:25,server_20,93.51,18.67,905.43,1238.56,95.11
22:42:25,server_10,29.13,87.27,253.31,236.26,96.05
22:42:25,server_8,53.19,43.42,595.69,470.61,0.0
22:42:25,server_7,53.46,56.31,687.73,1001.96,91.81
22:42:25,server_6,29.43,30.19,325.18,336.75,27.1
22:42:25,server_5,60.28,44.35,13374.32,13711.59,187.02
22:42:25,server_4,59.36,51.43,12487.65,10187.9,18.5
22:42:25,server_3,49.36,64.57,387.35,268.74,41.94
22:42:25,server_2,21.68,87.91,207.23,181.9,70.38
22:42:25,server_1,54.92,52.41,16858.63,15298.47,62.7
22:42:25,server_9,32.45,46.91,442.85,616.51,65.89
22:42:30,server_13,42.01,53.34,443.75,588.14,47.84
22:42:30,server_14,91.81,6.74,920.04,954.65,73.05
22:42:30,server_15,17.77,85.03,181.4,235.7,114.51
22:42:30,server_12,46.79,50.33,377.54,301.75,10.98
22:42:30,server_17,65.12,58.77,648.24,578.33,101.54
22:42:30,server_18,61.83,75.99,640.88,509.32,71.46
22:42:30,server_19,46.71,49.05,495.32,297.43,58.61
22:42:30,server_16,32.48,17.55,348.9,358.65,52.01
22:42:30,server_11,97.79,26.14,977.73,1060.7,0.0
22:42:30,server_20,47.95,47.89,404.35,251.24,72.39
22:42:30,server_9,25.92,95.71,196.32,201.63,67.96
22:42:30,server_1,15.14,82.15,192.99,218.9,101.58
22:42:30,server_2,6.17,82.94,0.0,0.0,35.03
22:42:30,server_3,54.35,43.42,558.94,327.59,144.42
22:42:30,server_4,89.24,88.83,948.72,1364.57,53.4
22:42:30,server_10,52.52,62.52,517.66,372.78,109.66
22:42:30,server_6,87.88,13.49,935.47,1277.96,0.0
22:42:30,server_7,21.66,16.37,294.74,351.5,19.66
22:42:30,server_8,57.56,56.35,1371.35,1384.35,1688.22
22:42:30,server_5,81.27,22.17,753.34,685.45,48.32
22:42:35,server_12,95.39,84.23,940.89,554.22,181.65
22:42:35,server_20,2.56,84.05,9.65,5.23,144.88
22:42:35,server_19,38.49,24.72,381.91,507.57,4.81
22:42:35,server_18,71.81,33.0,7061.81,7849.0,4.05
22:42:35,server_17,95.11,24.21,831.85,753.1,102.36
22:42:35,server_16,38.77,44.06,388.68,539.66,25.79
22:42:35,server_15,45.45,50.05,484.3,527.43,0.0
22:42:35,server_14,45.42,33.97,31.51,22.72,8506.28
22:42:35,server_13,13.57,85.89,78.52,92.66,77.14
22:42:35,server_11,52.95,49.14,1416.35,1587.47,1945.85
22:42:35,server_10,53.0,66.96,469.31,543.35,35.36
22:42:35,server_9,69.28,46.18,3089.52,2747.59,891.01
22:42:35,server_2,68.46,75.15,702.59,774.39,126.79
22:42:35,server_3,33.74,42.17,381.31,444.31,22.81
22:42:35,server_4,48.45,23.5,185.53,235.54,9927.62
22:42:35,server_1,33.93,41.44,268.41,315.4,12.85
22:42:35,server_6,69.09,65.58,745.69,486.41,131.49
